"date","type","likes_count_fb","comments_count_fb","shares_count_fb","sentiment","valence","post_link"
"2016-02-16","link",84,271,46,"positive",1,"https://www.facebook.com/77249349077/posts/10154018440819078"
"2016-02-17","link",1467,626,358,"positive",4,"https://www.facebook.com/77249349077/posts/10154020597729078"
"2016-02-17","photo",379,266,121,"positive",2,"https://www.facebook.com/77249349077/posts/10154020820864078"
"2016-02-17","photo",1686,1241,535,"neutral",0,"https://www.facebook.com/77249349077/posts/10154021128684078"
"2016-02-18","link",512,1027,70,"neutral",0,"https://www.facebook.com/77249349077/posts/10154023394414078"
"2016-02-22","link",1043,570,232,"positive",3,"https://www.facebook.com/77249349077/posts/10154032273679078"
"2016-02-22","link",180,244,78,"neutral",0,"https://www.facebook.com/77249349077/posts/10154032582504078"
"2016-02-23","photo",396,306,422,"neutral",0,"https://www.facebook.com/77249349077/posts/10154034169524078"
"2016-02-23","photo",999,233,298,"positive",3,"https://www.facebook.com/77249349077/posts/10154034594194078"
"2016-02-23","photo",1642,309,898,"neutral",0,"https://www.facebook.com/77249349077/posts/10154034922259078"
"2016-02-23","video",1011,322,452,"positive",1,"https://www.facebook.com/77249349077/posts/10154034991829078"
"2016-02-23","link",103,182,40,"positive",1,"https://www.facebook.com/77249349077/posts/10154035221284078"
"2016-02-24","link",1029,301,189,"negative",-1,"https://www.facebook.com/77249349077/posts/10154036423179078"
"2016-02-24","photo",639,528,343,"negative",-1,"https://www.facebook.com/77249349077/posts/10154037102229078"
"2016-02-24","video",2006,981,4199,"neutral",0,"https://www.facebook.com/77249349077/posts/10154037416604078"
"2016-02-25","link",464,95,69,"neutral",0,"https://www.facebook.com/77249349077/posts/10154038755899078"
"2016-02-25","link",222,86,60,"neutral",0,"https://www.facebook.com/77249349077/posts/10154038917234078"
"2016-02-25","link",374,76,35,"negative",-1,"https://www.facebook.com/77249349077/posts/10154039431184078"
"2016-02-25","link",507,381,129,"neutral",0,"https://www.facebook.com/77249349077/posts/10154039703959078"
"2016-02-26","link",510,203,89,"positive",1,"https://www.facebook.com/77249349077/posts/10154041798914078"
"2016-02-27","link",2151,935,588,"neutral",0,"https://www.facebook.com/77249349077/posts/10154043440159078"
"2016-02-28","photo",1258,857,182,"positive",4,"https://www.facebook.com/77249349077/posts/10154045726389078"
"2016-03-01","photo",606,184,271,"neutral",0,"https://www.facebook.com/77249349077/posts/10154050500564078"
"2016-03-01","link",817,158,161,"positive",2,"https://www.facebook.com/77249349077/posts/10154051531574078"
"2016-03-02","photo",363,252,138,"neutral",0,"https://www.facebook.com/77249349077/posts/10154052847439078"
"2016-03-02","link",601,343,190,"neutral",0,"https://www.facebook.com/77249349077/posts/10154052872719078"
"2016-03-02","link",743,906,300,"positive",1,"https://www.facebook.com/77249349077/posts/10154052897834078"
"2016-03-03","link",218,171,62,"positive",2,"https://www.facebook.com/77249349077/posts/10154055104679078"
"2016-03-03","link",505,217,90,"negative",-1,"https://www.facebook.com/77249349077/posts/10154055852944078"
"2016-03-03","link",420,127,63,"neutral",0,"https://www.facebook.com/77249349077/posts/10154056062399078"
"2016-03-03","link",1012,425,476,"negative",-1,"https://www.facebook.com/77249349077/posts/10154056319794078"
"2016-03-04","photo",499,158,284,"neutral",0,"https://www.facebook.com/77249349077/posts/10154057388084078"
"2016-03-04","link",383,204,133,"negative",-1,"https://www.facebook.com/77249349077/posts/10154057793654078"
"2016-03-04","link",341,470,76,"positive",1,"https://www.facebook.com/77249349077/posts/10154057906334078"
"2016-03-05","link",397,523,72,"neutral",0,"https://www.facebook.com/77249349077/posts/10154059740909078"
"2016-03-08","photo",225,79,118,"positive",1,"https://www.facebook.com/77249349077/posts/10154067108309078"
"2016-03-08","link",219,262,66,"neutral",0,"https://www.facebook.com/77249349077/posts/10154067352409078"
"2016-03-08","video",704,268,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154067721784078"
"2016-03-09","link",494,1524,235,"neutral",0,"https://www.facebook.com/77249349077/posts/10154069217879078"
"2016-03-10","photo",562,195,346,"positive",2,"https://www.facebook.com/77249349077/posts/10154072508564078"
"2016-03-10","video",1389,583,1099,"positive",3,"https://www.facebook.com/77249349077/posts/10154072986364078"
"2016-03-10","link",310,253,47,"positive",1,"https://www.facebook.com/77249349077/posts/10154073219799078"
"2016-03-10","photo",437,177,147,"neutral",0,"https://www.facebook.com/77249349077/posts/10154073581839078"
"2016-03-11","video",530,498,249,"neutral",0,"https://www.facebook.com/77249349077/posts/10154076573424078"
"2016-03-11","link",272,279,33,"neutral",0,"https://www.facebook.com/77249349077/posts/10154077880519078"
"2016-03-12","video",525,415,139,"positive",1,"https://www.facebook.com/77249349077/posts/10154080912839078"
"2016-03-12","link",597,220,71,"neutral",0,"https://www.facebook.com/77249349077/posts/10154081187524078"
"2016-03-12","link",110,12,34,"negative",-1,"https://www.facebook.com/77249349077/posts/10154081424324078"
"2016-03-12","photo",4,0,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154082832904078"
"2016-03-12","photo",3514,689,883,"neutral",0,"https://www.facebook.com/77249349077/posts/10154082865244078"
"2016-03-12","video",1201,497,1141,"neutral",0,"https://www.facebook.com/77249349077/posts/10154083305664078"
"2016-03-12","photo",35,4,1,"neutral",0,"https://www.facebook.com/77249349077/posts/10154083415429078"
"2016-03-12","link",956,552,150,"neutral",0,"https://www.facebook.com/77249349077/posts/10154084339939078"
"2016-03-13","link",38,28,10,"neutral",0,"https://www.facebook.com/77249349077/posts/10154086533014078"
"2016-03-13","video",1126,370,591,"neutral",0,"https://www.facebook.com/77249349077/posts/10154086576859078"
"2016-03-13","photo",633,221,261,"positive",1,"https://www.facebook.com/77249349077/posts/10154086729599078"
"2016-03-13","photo",760,118,187,"neutral",0,"https://www.facebook.com/77249349077/posts/10154087175859078"
"2016-03-13","video",1116,571,815,"neutral",0,"https://www.facebook.com/77249349077/posts/10154087193509078"
"2016-03-14","video",2027,3073,3583,"neutral",0,"https://www.facebook.com/77249349077/posts/10154089611594078"
"2016-03-14","photo",201,47,24,"neutral",0,"https://www.facebook.com/77249349077/posts/10154089799989078"
"2016-03-14","link",325,148,99,"neutral",0,"https://www.facebook.com/77249349077/posts/10154090202924078"
"2016-03-15","link",313,79,36,"positive",2,"https://www.facebook.com/77249349077/posts/10154092540799078"
"2016-03-15","photo",288,96,167,"neutral",0,"https://www.facebook.com/77249349077/posts/10154092933174078"
"2016-03-16","link",433,92,64,"positive",1,"https://www.facebook.com/77249349077/posts/10154094994754078"
"2016-03-16","link",484,172,93,"neutral",0,"https://www.facebook.com/77249349077/posts/10154095151979078"
"2016-03-16","photo",220,64,143,"negative",-2,"https://www.facebook.com/77249349077/posts/10154095532419078"
"2016-03-16","photo",601,578,2496,"neutral",0,"https://www.facebook.com/77249349077/posts/10154095891924078"
"2016-03-16","link",388,182,301,"neutral",0,"https://www.facebook.com/77249349077/posts/10154096586079078"
"2016-03-17","video",639,106,406,"positive",1,"https://www.facebook.com/77249349077/posts/10154098146504078"
"2016-03-17","link",446,71,95,"positive",3,"https://www.facebook.com/77249349077/posts/10154098280364078"
"2016-03-17","photo",853,256,950,"positive",3,"https://www.facebook.com/77249349077/posts/10154098371349078"
"2016-03-17","photo",355,222,301,"neutral",0,"https://www.facebook.com/77249349077/posts/10154098908654078"
"2016-03-17","link",131,87,15,"positive",1,"https://www.facebook.com/77249349077/posts/10154099179274078"
"2016-03-17","link",755,193,218,"neutral",0,"https://www.facebook.com/77249349077/posts/10154099657014078"
"2016-03-18","link",284,154,144,"neutral",0,"https://www.facebook.com/77249349077/posts/10154102553334078"
"2016-03-18","link",945,149,107,"positive",2,"https://www.facebook.com/77249349077/posts/10154102560574078"
"2016-03-18","video",1055,422,590,"positive",2,"https://www.facebook.com/77249349077/posts/10154102739144078"
"2016-03-19","link",324,223,94,"neutral",0,"https://www.facebook.com/77249349077/posts/10154105161054078"
"2016-03-20","link",558,463,143,"neutral",0,"https://www.facebook.com/77249349077/posts/10154108317794078"
"2016-03-21","video",379,158,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154111802299078"
"2016-03-22","photo",1100,381,548,"negative",-1,"https://www.facebook.com/77249349077/posts/10154115644509078"
"2016-03-22","link",437,298,160,"neutral",0,"https://www.facebook.com/77249349077/posts/10154115868169078"
"2016-03-22","photo",298,225,89,"positive",2,"https://www.facebook.com/77249349077/posts/10154117630449078"
"2016-03-23","video",1003,475,1052,"positive",1,"https://www.facebook.com/77249349077/posts/10154121399599078"
"2016-03-23","link",1816,621,416,"positive",2,"https://www.facebook.com/77249349077/posts/10154121966259078"
"2016-03-24","photo",1934,495,1275,"neutral",0,"https://www.facebook.com/77249349077/posts/10154125404284078"
"2016-03-24","video",1685,387,1389,"negative",-3,"https://www.facebook.com/77249349077/posts/10154126958774078"
"2016-03-24","video",2779,698,792,"negative",-1,"https://www.facebook.com/77249349077/posts/10154127033629078"
"2016-03-25","photo",619,249,225,"positive",1,"https://www.facebook.com/77249349077/posts/10154129844734078"
"2016-03-25","link",770,276,96,"neutral",0,"https://www.facebook.com/77249349077/posts/10154130767664078"
"2016-03-25","link",607,324,88,"neutral",0,"https://www.facebook.com/77249349077/posts/10154131205254078"
"2016-03-27","link",1178,556,257,"neutral",0,"https://www.facebook.com/77249349077/posts/10154139796599078"
"2016-03-28","photo",449,142,41,"neutral",0,"https://www.facebook.com/77249349077/posts/10154144043409078"
"2016-03-28","link",610,146,98,"positive",1,"https://www.facebook.com/77249349077/posts/10154144769039078"
"2016-03-28","photo",798,239,517,"positive",3,"https://www.facebook.com/77249349077/posts/10154145356739078"
"2016-03-29","photo",298,95,90,"positive",2,"https://www.facebook.com/77249349077/posts/10154148402629078"
"2016-03-29","link",207,45,33,"positive",1,"https://www.facebook.com/77249349077/posts/10154148587614078"
"2016-03-29","link",154,93,50,"neutral",0,"https://www.facebook.com/77249349077/posts/10154149310434078"
"2016-03-29","photo",979,331,347,"neutral",0,"https://www.facebook.com/77249349077/posts/10154150338134078"
"2016-03-29","video",1000,340,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154150624344078"
"2016-03-30","video",873,373,632,"neutral",0,"https://www.facebook.com/77249349077/posts/10154152848324078"
"2016-03-30","photo",563,206,262,"positive",4,"https://www.facebook.com/77249349077/posts/10154153212614078"
"2016-03-30","link",566,889,236,"neutral",0,"https://www.facebook.com/77249349077/posts/10154154311119078"
"2016-03-30","photo",168,74,38,"positive",3,"https://www.facebook.com/77249349077/posts/10154154809274078"
"2016-03-31","link",468,712,210,"positive",1,"https://www.facebook.com/77249349077/posts/10154157785399078"
"2016-03-31","photo",994,215,508,"neutral",0,"https://www.facebook.com/77249349077/posts/10154158468049078"
"2016-03-31","photo",553,238,232,"neutral",0,"https://www.facebook.com/77249349077/posts/10154158494779078"
"2016-04-01","photo",753,327,849,"neutral",0,"https://www.facebook.com/77249349077/posts/10154162932179078"
"2016-04-01","link",461,206,104,"positive",3,"https://www.facebook.com/77249349077/posts/10154163474029078"
"2016-04-02","photo",523,280,230,"positive",2,"https://www.facebook.com/77249349077/posts/10154165660449078"
"2016-04-03","link",308,165,76,"positive",2,"https://www.facebook.com/77249349077/posts/10154167837384078"
"2016-04-03","photo",560,141,101,"neutral",0,"https://www.facebook.com/77249349077/posts/10154168617709078"
"2016-04-03","photo",185,29,45,"neutral",0,"https://www.facebook.com/77249349077/posts/10154168755399078"
"2016-04-03","photo",41,0,7,"neutral",0,"https://www.facebook.com/77249349077/posts/10154168805409078"
"2016-04-03","video",968,238,647,"negative",-1,"https://www.facebook.com/77249349077/posts/10154169579209078"
"2016-04-04","link",345,124,109,"positive",1,"https://www.facebook.com/77249349077/posts/10154170784949078"
"2016-04-04","photo",267,95,87,"positive",2,"https://www.facebook.com/77249349077/posts/10154171754669078"
"2016-04-04","video",447,209,243,"negative",-1,"https://www.facebook.com/77249349077/posts/10154172338039078"
"2016-04-05","link",448,122,60,"positive",3,"https://www.facebook.com/77249349077/posts/10154173557549078"
"2016-04-05","video",831,275,721,"neutral",0,"https://www.facebook.com/77249349077/posts/10154173980944078"
"2016-04-05","photo",439,205,168,"neutral",0,"https://www.facebook.com/77249349077/posts/10154174466419078"
"2016-04-06","video",537,94,202,"neutral",0,"https://www.facebook.com/77249349077/posts/10154175898399078"
"2016-04-06","link",152,98,22,"positive",1,"https://www.facebook.com/77249349077/posts/10154176499459078"
"2016-04-06","link",518,78,24,"neutral",0,"https://www.facebook.com/77249349077/posts/10154176701829078"
"2016-04-06","link",1086,525,304,"positive",5,"https://www.facebook.com/77249349077/posts/10154177014529078"
"2016-04-07","photo",430,196,231,"positive",2,"https://www.facebook.com/77249349077/posts/10154178488214078"
"2016-04-07","video",683,89,163,"neutral",0,"https://www.facebook.com/77249349077/posts/10154179392084078"
"2016-04-08","photo",769,414,360,"positive",1,"https://www.facebook.com/77249349077/posts/10154180926309078"
"2016-04-08","video",1165,359,885,"positive",2,"https://www.facebook.com/77249349077/posts/10154181231534078"
"2016-04-09","video",1495,445,986,"positive",1,"https://www.facebook.com/77249349077/posts/10154184159859078"
"2016-04-10","link",95,259,11,"neutral",0,"https://www.facebook.com/77249349077/posts/10154186105649078"
"2016-04-11","video",646,146,599,"neutral",0,"https://www.facebook.com/77249349077/posts/10154188698679078"
"2016-04-11","link",168,260,23,"neutral",0,"https://www.facebook.com/77249349077/posts/10154189329719078"
"2016-04-11","link",374,143,42,"neutral",0,"https://www.facebook.com/77249349077/posts/10154189712594078"
"2016-04-12","photo",599,225,220,"neutral",0,"https://www.facebook.com/77249349077/posts/10154191317784078"
"2016-04-12","link",334,130,224,"neutral",0,"https://www.facebook.com/77249349077/posts/10154191651069078"
"2016-04-12","link",616,230,81,"positive",1,"https://www.facebook.com/77249349077/posts/10154192287129078"
"2016-04-13","video",1623,208,1608,"neutral",0,"https://www.facebook.com/77249349077/posts/10154193673714078"
"2016-04-13","video",1355,137,1,"positive",2,"https://www.facebook.com/77249349077/posts/10154194867054078"
"2016-04-13","link",665,101,123,"positive",1,"https://www.facebook.com/77249349077/posts/10154194950634078"
"2016-04-14","link",252,87,160,"neutral",0,"https://www.facebook.com/77249349077/posts/10154195957994078"
"2016-04-14","link",202,74,97,"neutral",0,"https://www.facebook.com/77249349077/posts/10154196071534078"
"2016-04-14","video",1533,2280,485,"neutral",0,"https://www.facebook.com/77249349077/posts/10154196537859078"
